time,station,bewd_i,bewd_i_flag,bewd_ii,bewd_ii_flag,bewd_iii,bewd_iii_flag,bewm_i,bewm_i_flag,bewm_ii,bewm_ii_flag,bewm_iii,bewm_iii_flag,bewm_mittel,bewm_mittel_flag,bft6,bft6_flag,bft8,bft8_flag,cglo_j,cglo_j_flag,dampf_i,dampf_i_flag,dampf_ii,dampf_ii_flag,dampf_iii,dampf_iii_flag,dampf_mittel,dampf_mittel_flag,dd32_i,dd32_i_flag,dd32_ii,dd32_ii_flag,dd32_iii,dd32_iii_flag,erdb_i,erdb_i_flag,erdb_ii,erdb_ii_flag,erdb_iii,erdb_iii_flag,ffx,ffx_flag,gew,gew_flag,glatt,glatt_flag,nebel,nebel_flag,p_i,p_i_flag,p_ii,p_ii_flag,p_iii,p_iii_flag,p_mittel,p_mittel_flag,raureif,raureif_flag,reif,reif_flag,rfb_i,rfb_i_flag,rfb_ii,rfb_ii_flag,rfb_iii,rfb_iii_flag,rfb_mittel,rfb_mittel_flag,rf_i,rf_i_flag,rf_ii,rf_ii_flag,rf_iii,rf_iii_flag,rf_mittel,rf_mittel_flag,rr,rra_manu,rra_manu_flag,rra_manu_i,rra_manu_i_flag,rra_manu_iii,rra_manu_iii_flag,rr_flag,rr_i,rr_i_flag,rr_iii,rr_iii_flag,sh,sha_manu,sha_manu_flag,sh_flag,sh_manu,sh_manu_flag,shneu_manu,shneu_manu_flag,sicht_i,sicht_i_flag,sicht_ii,sicht_ii_flag,sicht_iii,sicht_iii_flag,so_h,so_h_flag,tau,tau_flag,tl_i,tl_i_flag,tl_ii,tl_ii_flag,tl_iii,tl_iii_flag,tlmax,tlmax_flag,tlmin,tlmin_flag,tl_mittel,tl_mittel_flag,tsmin,tsmin_flag,vvbft_i,vvbft_i_flag,vvbft_ii,vvbft_ii_flag,vvbft_iii,vvbft_iii_flag,vv_mittel,vv_mittel_flag,zeitx,zeitx_flag,substation
2019-05-31T00:00+00:00,30,2.0,20,1.0,20.0,,20.0,9.0,20,9.0,20.0,,20.0,,20,0.0,20.0,0.0,20.0,1554.0,20,12.2,20,9.0,20.0,11.3,20.0,10.8,20.0,28.0,20,32.0,20,20.0,20,1.0,20,1.0,20.0,,20.0,7.8,20,0.0,20.0,0.0,20.0,0.0,20.0,979.7,20,978.5,20.0,978.1,20.0,978.8,20.0,0.0,20.0,0.0,20.0,,20.0,,20.0,,20.0,,20.0,88,20,36.0,20.0,52.0,20.0,59.0,20.0,-1.0,0.0,20.0,1.0,20,0.0,20.0,20.0,0.4,20,-1.0,20.0,,0.0,20,20.0,-1.0,20,-1.0,20,10000.0,20,50000.0,20.0,,20.0,1.3,20,0.0,20.0,11.8,20,21.1,20.0,18.8,20.0,23.0,20.0,10.5,20.0,16.8,20.0,9.8,20,1.0,20,1.0,20,1.0,20,1.0,20,1035.0,20,16412
2019-06-01T00:00+00:00,30,2.0,20,2.0,20.0,,20.0,7.0,20,8.0,20.0,,20.0,,20,0.0,20.0,0.0,20.0,2148.0,20,13.2,20,11.9,20.0,13.8,20.0,13.0,20.0,28.0,20,32.0,20,4.0,20,1.0,20,1.0,20.0,,20.0,9.4,20,0.0,20.0,0.0,20.0,0.0,20.0,977.7,20,975.6,20.0,974.7,20.0,976.0,20.0,0.0,20.0,0.0,20.0,,20.0,,20.0,,20.0,,20.0,77,20,38.0,20.0,51.0,20.0,55.0,20.0,-1.0,0.0,20.0,0.0,20,0.0,20.0,20.0,-1.0,20,-1.0,20.0,,0.0,20,20.0,-1.0,20,-1.0,20,35000.0,20,35000.0,20.0,,20.0,6.2,20,1.0,20.0,15.1,20,24.8,20.0,22.4,20.0,25.8,20.0,10.6,20.0,18.2,20.0,8.5,20,1.0,20,2.0,20,1.0,20,1.5,20,1156.0,20,16412
2019-06-02T00:00+00:00,30,2.0,20,2.0,20.0,,20.0,5.0,20,7.0,20.0,,20.0,,20,0.0,20.0,0.0,20.0,2338.0,20,14.7,20,15.3,20.0,15.2,20.0,15.1,20.0,28.0,20,28.0,20,8.0,20,1.0,20,1.0,20.0,,20.0,7.8,20,0.0,20.0,0.0,20.0,0.0,20.0,975.2,20,973.6,20.0,973.3,20.0,974.0,20.0,0.0,20.0,0.0,20.0,,20.0,,20.0,,20.0,,20.0,60,20,48.0,20.0,52.0,20.0,53.0,20.0,0.0,1.0,20.0,0.0,20,1.0,20.0,20.0,-1.0,20,0.0,20.0,,0.0,20,20.0,-1.0,20,-1.0,20,50000.0,20,35000.0,20.0,,20.0,8.9,20,1.0,20.0,20.8,20,25.1,20.0,23.7,20.0,26.0,20.0,16.2,20.0,21.1,20.0,13.9,20,1.0,20,2.0,20,2.0,20,2.1,20,1315.0,20,16412
2019-06-03T00:00+00:00,30,1.0,20,1.0,20.0,,20.0,1.0,20,6.0,20.0,,20.0,,20,0.0,20.0,0.0,20.0,2641.0,20,15.5,20,13.0,20.0,15.9,20.0,14.8,20.0,28.0,20,8.0,20,28.0,20,1.0,20,0.0,20.0,,20.0,8.4,20,0.0,20.0,0.0,20.0,0.0,20.0,973.3,20,971.2,20.0,970.8,20.0,971.8,20.0,0.0,20.0,0.0,20.0,,20.0,,20.0,,20.0,,20.0,73,20,37.0,20.0,53.0,20.0,54.0,20.0,0.5,1.0,20.0,0.0,20,1.0,20.0,20.0,-1.0,20,0.5,20.0,,0.0,20,20.0,-1.0,20,-1.0,20,50000.0,20,50000.0,20.0,,20.0,12.3,20,0.0,20.0,18.5,20,26.8,20.0,24.1,20.0,28.4,20.0,14.3,20.0,21.4,20.0,11.7,20,1.0,20,2.0,20,1.0,20,1.5,20,1255.0,20,16412
2019-06-04T00:00+00:00,30,1.0,20,1.0,20.0,,20.0,1.0,20,9.0,20.0,,20.0,,20,0.0,20.0,0.0,20.0,2220.0,20,15.2,20,19.3,20.0,17.2,20.0,17.2,20.0,28.0,20,4.0,20,16.0,20,1.0,20,1.0,20.0,,20.0,12.1,20,0.0,20.0,0.0,20.0,0.0,20.0,970.4,20,968.8,20.0,968.0,20.0,969.1,20.0,0.0,20.0,0.0,20.0,,20.0,,20.0,,20.0,,20.0,69,20,78.0,20.0,64.0,20.0,70.0,20.0,1.3,1.0,20.0,0.0,20,1.0,20.0,20.0,-1.0,20,1.3,20.0,,0.0,20,20.0,-1.0,20,-1.0,20,50000.0,20,50000.0,20.0,,20.0,9.5,20,0.0,20.0,19.0,20,20.9,20.0,22.3,20.0,28.4,20.0,15.3,20.0,21.9,20.0,12.2,20,2.0,20,3.0,20,1.0,20,2.6,20,1237.0,20,16412
2019-06-05T00:00+00:00,30,,20,1.0,20.0,,20.0,0.0,20,7.0,20.0,,20.0,,20,0.0,20.0,0.0,20.0,2293.0,20,15.2,20,15.3,20.0,17.7,20.0,16.1,20.0,32.0,20,8.0,20,12.0,20,1.0,20,0.0,20.0,,20.0,9.0,20,1.0,20.0,0.0,20.0,0.0,20.0,966.6,20,964.5,20.0,966.2,20.0,965.8,20.0,0.0,20.0,0.0,20.0,,20.0,,20.0,,20.0,,20.0,72,20,42.0,20.0,68.0,20.0,61.0,20.0,0.0,1.0,20.0,0.0,20,0.0,20.0,20.0,-1.0,20,-1.0,20.0,,0.0,20,20.0,-1.0,20,-1.0,20,50000.0,20,40000.0,20.0,,20.0,9.3,20,1.0,20.0,18.4,20,27.4,20.0,21.7,20.0,28.6,20.0,13.5,20.0,21.1,20.0,10.9,20,2.0,20,1.0,20,2.0,20,2.1,20,1534.0,20,16412
2019-06-06T00:00+00:00,30,1.0,20,1.0,20.0,,20.0,9.0,20,5.0,20.0,,20.0,,20,0.0,20.0,0.0,20.0,1965.0,20,17.8,20,20.7,20.0,19.9,20.0,19.5,20.0,4.0,20,12.0,20,28.0,20,0.0,20,0.0,20.0,,20.0,8.5,20,1.0,20.0,0.0,20.0,0.0,20.0,965.6,20,966.0,20.0,967.5,20.0,966.4,20.0,0.0,20.0,0.0,20.0,,20.0,,20.0,,20.0,,20.0,87,20,59.0,20.0,86.0,20.0,77.0,20.0,5.1,1.0,20.0,1.0,20,1.0,20.0,20.0,0.0,20,5.1,20.0,,0.0,20,20.0,-1.0,20,-1.0,20,3450.0,20,10000.0,20.0,,20.0,4.8,20,1.0,20.0,17.9,20,26.7,20.0,19.8,20.0,27.4,20.0,15.2,20.0,21.3,20.0,12.6,20,1.0,20,2.0,20,2.0,20,2.1,20,1621.0,20,16412
2019-06-07T00:00+00:00,30,1.0,20,1.0,20.0,,20.0,1.0,20,2.0,20.0,,20.0,,20,0.0,20.0,0.0,20.0,2860.0,20,16.7,20,14.3,20.0,13.3,20.0,14.8,20.0,16.0,20,12.0,20,16.0,20,1.0,20,0.0,20.0,,20.0,8.9,20,0.0,20.0,0.0,20.0,0.0,20.0,971.1,20,969.8,20.0,968.7,20.0,969.9,20.0,0.0,20.0,0.0,20.0,,20.0,,20.0,,20.0,,20.0,85,20,40.0,20.0,39.0,20.0,55.0,20.0,-1.0,0.0,20.0,0.0,20,0.0,20.0,20.0,-1.0,20,-1.0,20.0,,0.0,20,20.0,-1.0,20,-1.0,20,40000.0,20,30000.0,20.0,,20.0,13.7,20,1.0,20.0,17.2,20,27.0,20.0,26.3,20.0,28.4,20.0,14.9,20.0,21.7,20.0,12.6,20,1.0,20,2.0,20,2.0,20,2.1,20,1700.0,20,16412
2019-06-08T00:00+00:00,30,1.0,20,1.0,20.0,,20.0,2.0,20,8.0,20.0,,20.0,,20,0.0,20.0,0.0,20.0,2255.0,20,14.4,20,17.8,20.0,12.3,20.0,14.8,20.0,28.0,20,12.0,20,12.0,20,0.0,20,0.0,20.0,,20.0,10.6,20,0.0,20.0,0.0,20.0,0.0,20.0,973.3,20,976.0,20.0,977.9,20.0,975.7,20.0,0.0,20.0,0.0,20.0,,20.0,,20.0,,20.0,,20.0,56,20,49.0,20.0,44.0,20.0,50.0,20.0,-1.0,0.0,20.0,0.0,20,0.0,20.0,20.0,-1.0,20,-1.0,20.0,,0.0,20,20.0,-1.0,20,-1.0,20,40000.0,20,10000.0,20.0,,20.0,8.4,20,1.0,20.0,21.5,20,27.3,20.0,22.9,20.0,28.1,20.0,15.1,20.0,21.6,20.0,11.9,20,2.0,20,3.0,20,2.0,20,3.2,20,758.0,20,16412
2019-06-09T00:00+00:00,30,0.0,20,1.0,20.0,,20.0,1.0,20,7.0,20.0,,20.0,,20,0.0,20.0,0.0,20.0,2961.0,20,13.9,20,14.0,20.0,15.0,20.0,14.3,20.0,28.0,20,12.0,20,12.0,20,0.0,20,0.0,20.0,,20.0,7.5,20,0.0,20.0,0.0,20.0,0.0,20.0,980.1,20,977.1,20.0,975.5,20.0,977.6,20.0,0.0,20.0,0.0,20.0,,20.0,,20.0,,20.0,,20.0,65,20,38.0,20.0,46.0,20.0,50.0,20.0,-1.0,0.0,20.0,0.0,20,0.0,20.0,20.0,-1.0,20,-1.0,20.0,,0.0,20,20.0,-1.0,20,-1.0,20,35000.0,20,30000.0,20.0,,20.0,14.3,20,1.0,20.0,18.6,20,27.5,20.0,25.5,20.0,28.0,20.0,15.2,20.0,21.6,20.0,12.5,20,1.0,20,2.0,20,2.0,20,2.1,20,1243.0,20,16412
2019-06-10T00:00+00:00,30,0.0,20,0.0,20.0,,20.0,1.0,20,9.0,20.0,,20.0,,20,0.0,20.0,0.0,20.0,2730.0,20,16.5,20,20.7,20.0,18.0,20.0,18.4,20.0,28.0,20,12.0,20,12.0,20,0.0,20,0.0,20.0,,20.0,8.1,20,0.0,20.0,0.0,20.0,0.0,20.0,973.8,20,970.1,20.0,969.0,20.0,971.0,20.0,0.0,20.0,0.0,20.0,,20.0,,20.0,,20.0,,20.0,71,20,50.0,20.0,50.0,20.0,57.0,20.0,-1.0,0.0,20.0,0.0,20,0.0,20.0,20.0,-1.0,20,-1.0,20.0,,0.0,20,20.0,-1.0,20,-1.0,20,35000.0,20,20000.0,20.0,,20.0,12.9,20,1.0,20.0,19.9,20,29.6,20.0,27.2,20.0,30.4,20.0,16.4,20.0,23.4,20.0,13.5,20,1.0,20,2.0,20,2.0,20,2.1,20,1529.0,20,16412
2019-06-11T00:00+00:00,30,0.0,20,0.0,20.0,,20.0,2.0,20,2.0,20.0,,20.0,,20,0.0,20.0,0.0,20.0,2427.0,20,19.5,20,19.1,20.0,20.0,20.0,19.5,20.0,28.0,20,12.0,20,28.0,20,0.0,20,0.0,20.0,,20.0,8.8,20,0.0,20.0,0.0,20.0,0.0,20.0,968.1,20,967.7,20.0,969.5,20.0,968.4,20.0,0.0,20.0,0.0,20.0,,20.0,,20.0,,20.0,,20.0,72,20,45.0,20.0,71.0,20.0,63.0,20.0,0.1,1.0,20.0,0.0,20,1.0,20.0,20.0,-1.0,20,0.1,20.0,,0.0,20,20.0,-1.0,20,-1.0,20,20000.0,20,30000.0,20.0,,20.0,9.7,20,1.0,20.0,22.4,20,30.0,20.0,23.0,20.0,31.0,20.0,19.0,20.0,25.0,20.0,15.7,20,1.0,20,2.0,20,2.0,20,2.1,20,1929.0,20,16412
2019-06-12T00:00+00:00,30,0.0,20,0.0,20.0,,20.0,1.0,20,1.0,20.0,,20.0,,20,0.0,20.0,0.0,20.0,2806.0,20,16.7,20,18.7,20.0,19.8,20.0,18.4,20.0,32.0,20,12.0,20,12.0,20,0.0,20,0.0,20.0,,20.0,9.8,20,0.0,20.0,0.0,20.0,0.0,20.0,968.6,20,967.5,20.0,966.7,20.0,967.6,20.0,0.0,20.0,0.0,20.0,,20.0,,20.0,,20.0,,20.0,67,20,44.0,20.0,53.0,20.0,55.0,20.0,0.2,1.0,20.0,0.0,20,0.0,20.0,20.0,-1.0,20,-1.0,20.0,,0.0,20,20.0,-1.0,20,-1.0,20,50000.0,20,20000.0,20.0,,20.0,13.0,20,1.0,20.0,21.0,20,30.0,20.0,27.8,20.0,30.8,20.0,16.8,20.0,23.8,20.0,14.1,20,1.0,20,3.0,20,2.0,20,2.6,20,1640.0,20,16412
2019-06-13T00:00+00:00,30,0.0,20,1.0,20.0,,20.0,2.0,20,1.0,20.0,,20.0,,20,0.0,20.0,0.0,20.0,2832.0,20,21.1,20,15.5,20.0,14.5,20.0,17.0,20.0,28.0,20,12.0,20,20.0,20,0.0,20,0.0,20.0,,20.0,10.2,20,0.0,20.0,0.0,20.0,0.0,20.0,968.8,20,968.0,20.0,968.1,20.0,968.3,20.0,0.0,20.0,0.0,20.0,,20.0,,20.0,,20.0,,20.0,77,20,35.0,20.0,37.0,20.0,50.0,20.0,-1.0,0.0,20.0,1.0,20,0.0,20.0,20.0,0.2,20,-1.0,20.0,,0.0,20,20.0,-1.0,20,-1.0,20,15000.0,20,20000.0,20.0,,20.0,13.5,20,1.0,20.0,22.6,20,30.7,20.0,28.6,20.0,32.1,20.0,19.4,20.0,25.8,20.0,16.6,20,1.0,20,2.0,20,3.0,20,2.6,20,1343.0,20,16412
2019-06-14T00:00+00:00,30,0.0,20,0.0,20.0,,20.0,2.0,20,1.0,20.0,,20.0,,20,0.0,20.0,0.0,20.0,2901.0,20,15.9,20,16.5,20.0,17.5,20.0,16.6,20.0,8.0,20,12.0,20,12.0,20,0.0,20,0.0,20.0,,20.0,7.7,20,0.0,20.0,0.0,20.0,0.0,20.0,974.1,20,973.7,20.0,972.6,20.0,973.5,20.0,0.0,20.0,0.0,20.0,,20.0,,20.0,,20.0,,20.0,58,20,35.0,20.0,43.0,20.0,45.0,20.0,-1.0,0.0,20.0,0.0,20,0.0,20.0,20.0,-1.0,20,-1.0,20.0,,0.0,20,20.0,-1.0,20,-1.0,20,20000.0,20,20000.0,20.0,,20.0,13.8,20,0.0,20.0,22.6,20,31.8,20.0,29.3,20.0,32.3,20.0,17.7,20.0,25.0,20.0,15.1,20,1.0,20,2.0,20,2.0,20,2.1,20,1724.0,20,16412
2019-06-15T00:00+00:00,30,1.0,20,2.0,20.0,,20.0,10.0,20,10.0,20.0,,20.0,,20,0.0,20.0,0.0,20.0,1974.0,20,17.9,20,21.9,20.0,19.7,20.0,19.8,20.0,28.0,20,12.0,20,8.0,20,0.0,20,0.0,20.0,,20.0,6.0,20,0.0,20.0,0.0,20.0,0.0,20.0,971.0,20,969.8,20.0,968.0,20.0,969.6,20.0,0.0,20.0,0.0,20.0,,20.0,,20.0,,20.0,,20.0,68,20,55.0,20.0,51.0,20.0,58.0,20.0,-1.0,0.0,20.0,0.0,20,0.0,20.0,20.0,-1.0,20,-1.0,20.0,,0.0,20,20.0,-1.0,20,-1.0,20,50000.0,20,50000.0,20.0,,20.0,7.0,20,0.0,20.0,21.9,20,28.9,20.0,28.4,20.0,30.4,20.0,18.9,20.0,24.7,20.0,15.9,20,1.0,20,2.0,20,2.0,20,2.1,20,1222.0,20,16412
2019-06-16T00:00+00:00,30,1.0,20,2.0,20.0,,20.0,6.0,20,9.0,20.0,,20.0,,20,0.0,20.0,0.0,20.0,1235.0,20,18.1,20,17.5,20.0,16.2,20.0,17.3,20.0,28.0,20,4.0,20,32.0,20,0.0,20,0.0,20.0,,20.0,14.7,20,1.0,20.0,0.0,20.0,0.0,20.0,970.0,20,970.8,20.0,973.0,20.0,971.3,20.0,0.0,20.0,0.0,20.0,,20.0,,20.0,,20.0,,20.0,62,20,58.0,20.0,66.0,20.0,62.0,20.0,5.5,1.0,20.0,0.0,20,1.0,20.0,20.0,-1.0,20,5.5,20.0,,0.0,20,20.0,-1.0,20,-1.0,20,30000.0,20,30000.0,20.0,,20.0,2.7,20,0.0,20.0,23.6,20,24.2,20.0,20.8,20.0,29.7,20.0,19.4,20.0,24.6,20.0,17.1,20,2.0,20,2.0,20,2.0,20,2.6,20,1517.0,20,16412
2019-06-17T00:00+00:00,30,0.0,20,1.0,20.0,,20.0,8.0,20,10.0,20.0,,20.0,,20,0.0,20.0,0.0,20.0,1511.0,20,14.7,20,16.1,20.0,17.0,20.0,15.9,20.0,28.0,20,12.0,20,28.0,20,1.0,20,0.0,20.0,,20.0,7.9,20,0.0,20.0,0.0,20.0,0.0,20.0,974.6,20,974.4,20.0,973.5,20.0,974.2,20.0,0.0,20.0,0.0,20.0,,20.0,,20.0,,20.0,,20.0,61,20,51.0,20.0,65.0,20.0,59.0,20.0,-1.0,0.0,20.0,0.0,20,0.0,20.0,20.0,-1.0,20,-1.0,20.0,,0.0,20,20.0,-1.0,20,-1.0,20,60000.0,20,25000.0,20.0,,20.0,1.6,20,0.0,20.0,20.5,20,24.9,20.0,21.8,20.0,25.9,20.0,16.1,20.0,21.0,20.0,13.9,20,2.0,20,2.0,20,2.0,20,2.6,20,157.0,20,16412
2019-06-18T00:00+00:00,30,0.0,20,2.0,20.0,,20.0,8.0,20,8.0,20.0,,20.0,,20,0.0,20.0,0.0,20.0,2153.0,20,17.6,20,17.9,20.0,18.4,20.0,18.0,20.0,28.0,20,12.0,20,16.0,20,0.0,20,0.0,20.0,,20.0,7.0,20,0.0,20.0,0.0,20.0,0.0,20.0,973.6,20,971.8,20.0,971.1,20.0,972.2,20.0,0.0,20.0,0.0,20.0,,20.0,,20.0,,20.0,,20.0,73,20,52.0,20.0,59.0,20.0,61.0,20.0,-1.0,0.0,20.0,0.0,20,0.0,20.0,20.0,-1.0,20,-1.0,20.0,,0.0,20,20.0,-1.0,20,-1.0,20,20000.0,20,25000.0,20.0,,20.0,6.7,20,0.0,20.0,20.5,20,26.4,20.0,24.7,20.0,27.1,20.0,18.3,20.0,22.7,20.0,17.3,20,1.0,20,2.0,20,2.0,20,2.1,20,1342.0,20,16412
2019-06-19T00:00+00:00,30,0.0,20,1.0,20.0,,20.0,1.0,20,8.0,20.0,,20.0,,20,0.0,20.0,0.0,20.0,2315.0,20,17.4,20,17.2,20.0,17.2,20.0,17.3,20.0,28.0,20,12.0,20,28.0,20,0.0,20,0.0,20.0,,20.0,15.0,20,0.0,20.0,0.0,20.0,0.0,20.0,970.0,20,967.6,20.0,968.2,20.0,968.6,20.0,0.0,20.0,0.0,20.0,,20.0,,20.0,,20.0,,20.0,76,20,43.0,20.0,76.0,20.0,65.0,20.0,2.3,1.0,20.0,0.0,20,1.0,20.0,20.0,-1.0,20,2.3,20.0,,0.0,20,20.0,-1.0,20,-1.0,20,20000.0,20,20000.0,20.0,,20.0,9.0,20,0.0,20.0,19.7,20,29.0,20.0,19.5,20.0,29.9,20.0,17.0,20.0,23.5,20.0,15.0,20,2.0,20,2.0,20,3.0,20,3.2,20,1538.0,20,16412
2019-06-20T00:00+00:00,30,0.0,20,1.0,20.0,,20.0,1.0,20,8.0,20.0,,20.0,,20,0.0,20.0,0.0,20.0,2107.0,20,15.8,20,15.4,20.0,20.9,20.0,17.4,20.0,28.0,20,16.0,20,4.0,20,1.0,20,0.0,20.0,,20.0,9.3,20,1.0,20.0,0.0,20.0,0.0,20.0,968.4,20,967.3,20.0,968.0,20.0,967.9,20.0,0.0,20.0,0.0,20.0,,20.0,,20.0,,20.0,,20.0,70,20,38.0,20.0,81.0,20.0,63.0,20.0,21.4,7.0,20.0,0.0,20,7.0,20.0,20.0,-1.0,20,18.0,20.0,,0.0,20,20.0,-1.0,20,-1.0,20,60000.0,20,60000.0,20.0,,20.0,8.1,20,0.0,20.0,19.4,20,29.2,20.0,21.6,20.0,30.4,20.0,16.1,20.0,23.3,20.0,13.5,20,2.0,20,1.0,20,1.0,20,1.5,20,857.0,20,16412
2019-06-21T00:00+00:00,30,0.0,20,2.0,20.0,,20.0,4.0,20,8.0,20.0,,20.0,,20,0.0,20.0,0.0,20.0,2402.0,20,16.1,20,15.3,20.0,19.3,20.0,16.9,20.0,4.0,20,16.0,20,24.0,20,1.0,20,0.0,20.0,,20.0,8.8,20,0.0,20.0,0.0,20.0,0.0,20.0,972.6,20,971.6,20.0,972.6,20.0,972.3,20.0,0.0,20.0,0.0,20.0,,20.0,,20.0,,20.0,,20.0,74,20,40.0,20.0,72.0,20.0,62.0,20.0,0.4,1.0,20.0,1.0,20,1.0,20.0,20.0,3.4,20,0.3,20.0,,0.0,20,20.0,-1.0,20,-1.0,20,50000.0,20,50000.0,20.0,,20.0,9.3,20,0.0,20.0,18.8,20,28.2,20.0,22.2,20.0,28.4,20.0,15.1,20.0,21.8,20.0,13.3,20,1.0,20,2.0,20,2.0,20,2.1,20,1850.0,20,16412
2019-06-22T00:00+00:00,30,1.0,20,2.0,20.0,,20.0,10.0,20,10.0,20.0,,20.0,,20,0.0,20.0,0.0,20.0,823.0,20,16.9,20,20.1,20.0,18.8,20.0,18.6,20.0,28.0,20,24.0,20,28.0,20,1.0,20,2.0,20.0,,20.0,5.7,20,1.0,20.0,0.0,20.0,0.0,20.0,974.2,20,973.7,20.0,971.3,20.0,973.1,20.0,0.0,20.0,0.0,20.0,,20.0,,20.0,,20.0,,20.0,72,20,94.0,20.0,80.0,20.0,82.0,20.0,19.2,1.0,20.0,1.0,20,1.0,20.0,20.0,0.1,20,14.8,20.0,,0.0,20,20.0,-1.0,20,-1.0,20,35000.0,20,10000.0,20.0,,20.0,3.4,20,0.0,20.0,20.1,20,18.6,20.0,20.1,20.0,22.2,20.0,17.1,20.0,19.7,20.0,15.2,20,1.0,20,1.0,20,1.0,20,1.0,20,43.0,20,16412
2019-06-23T00:00+00:00,30,2.0,20,2.0,20.0,,20.0,10.0,20,10.0,20.0,,20.0,,20,0.0,20.0,0.0,20.0,1066.0,20,18.4,20,21.3,20.0,20.8,20.0,20.2,20.0,4.0,20,16.0,20,24.0,20,2.0,20,1.0,20.0,,20.0,5.8,20,0.0,20.0,0.0,20.0,0.0,20.0,971.2,20,972.5,20.0,972.7,20.0,972.1,20.0,0.0,20.0,0.0,20.0,,20.0,,20.0,,20.0,,20.0,94,20,83.0,20.0,82.0,20.0,86.0,20.0,9.4,1.0,20.0,1.0,20,1.0,20.0,20.0,4.4,20,9.3,20.0,,0.0,20,20.0,-1.0,20,-1.0,20,2500.0,20,10000.0,20.0,,20.0,1.8,20,0.0,20.0,17.2,20,21.5,20.0,21.3,20.0,22.5,20.0,17.1,20.0,19.8,20.0,16.1,20,1.0,20,1.0,20,1.0,20,1.0,20,1535.0,20,16412
2019-06-24T00:00+00:00,30,0.0,20,2.0,20.0,,20.0,6.0,20,8.0,20.0,,20.0,,20,0.0,20.0,0.0,20.0,1924.0,20,17.4,20,18.5,20.0,17.5,20.0,17.8,20.0,28.0,20,4.0,20,8.0,20,1.0,20,0.0,20.0,,20.0,6.4,20,0.0,20.0,0.0,20.0,0.0,20.0,975.7,20,976.5,20.0,976.9,20.0,976.4,20.0,0.0,20.0,0.0,20.0,,20.0,,20.0,,20.0,,20.0,69,20,52.0,20.0,53.0,20.0,58.0,20.0,-1.0,0.0,20.0,1.0,20,0.0,20.0,20.0,0.1,20,-1.0,20.0,,0.0,20,20.0,-1.0,20,-1.0,20,50000.0,20,20000.0,20.0,,20.0,7.1,20,1.0,20.0,21.2,20,27.0,20.0,25.7,20.0,28.0,20.0,17.6,20.0,22.8,20.0,16.3,20,1.0,20,1.0,20,2.0,20,1.5,20,759.0,20,16412
2019-06-25T00:00+00:00,30,0.0,20,1.0,20.0,,20.0,3.0,20,5.0,20.0,,20.0,,20,0.0,20.0,0.0,20.0,2785.0,20,18.7,20,20.0,20.0,21.4,20.0,20.0,20.0,32.0,20,12.0,20,12.0,20,1.0,20,0.0,20.0,,20.0,7.4,20,0.0,20.0,0.0,20.0,0.0,20.0,979.0,20,979.6,20.0,979.3,20.0,979.3,20.0,0.0,20.0,0.0,20.0,,20.0,,20.0,,20.0,,20.0,76,20,49.0,20.0,56.0,20.0,60.0,20.0,-1.0,0.0,20.0,0.0,20,0.0,20.0,20.0,-1.0,20,-1.0,20.0,,0.0,20,20.0,-1.0,20,-1.0,20,50000.0,20,20000.0,20.0,,20.0,12.8,20,1.0,20.0,20.8,20,29.3,20.0,28.2,20.0,30.3,20.0,17.8,20.0,24.1,20.0,15.5,20,1.0,20,2.0,20,2.0,20,2.1,20,1227.0,20,16412
2019-06-26T00:00+00:00,30,0.0,20,0.0,20.0,,20.0,1.0,20,1.0,20.0,,20.0,,20,0.0,20.0,0.0,20.0,3015.0,20,21.4,20,18.4,20.0,22.0,20.0,20.6,20.0,32.0,20,16.0,20,12.0,20,1.0,20,0.0,20.0,,20.0,6.4,20,0.0,20.0,0.0,20.0,0.0,20.0,980.7,20,979.3,20.0,977.7,20.0,979.2,20.0,0.0,20.0,0.0,20.0,,20.0,,20.0,,20.0,,20.0,79,20,40.0,20.0,53.0,20.0,57.0,20.0,-1.0,0.0,20.0,0.0,20,0.0,20.0,20.0,-1.0,20,-1.0,20.0,,0.0,20,20.0,-1.0,20,-1.0,20,20000.0,20,20000.0,20.0,,20.0,14.6,20,1.0,20.0,22.4,20,31.4,20.0,29.6,20.0,32.3,20.0,19.0,20.0,25.7,20.0,17.0,20,1.0,20,1.0,20,2.0,20,1.5,20,1406.0,20,16412
2019-06-27T00:00+00:00,30,,20,1.0,20.0,,20.0,0.0,20,3.0,20.0,,20.0,,20,0.0,20.0,0.0,20.0,2677.0,20,20.7,20,18.4,20.0,25.1,20.0,21.4,20.0,28.0,20,32.0,20,28.0,20,1.0,20,0.0,20.0,,20.0,10.2,20,0.0,20.0,0.0,20.0,0.0,20.0,976.0,20,972.2,20.0,973.0,20.0,973.7,20.0,0.0,20.0,0.0,20.0,,20.0,,20.0,,20.0,,20.0,63,20,30.0,20.0,66.0,20.0,53.0,20.0,0.3,1.0,20.0,0.0,20,1.0,20.0,20.0,-1.0,20,0.3,20.0,,0.0,20,20.0,-1.0,20,-1.0,20,20000.0,20,30000.0,20.0,,20.0,11.0,20,1.0,20.0,25.6,20,36.6,20.0,28.1,20.0,37.2,20.0,20.6,20.0,28.9,20.0,18.3,20,1.0,20,2.0,20,1.0,20,1.5,20,1506.0,20,16412
